105|V_ID,105|QoL,105|QoL__4,105|QoL__5,105|c_,105|c__4,105|c__5,105|j_,105|j__4,105|j__5,105|ht_,105|ht__4,105|ht__5,105|s_,105|s__4,105|s__5,105|cs_,105|cs__4,105|cs__5,105|e_,105|h_,105|h__4,105|h__5,106|QoL,106|QoL__4,106|QoL__5,106|c_,106|c__4,106|c__5,106|j_,106|j__4,106|j__5,106|ht_,106|ht__4,106|ht__5,106|s_,106|s__4,106|s__5,106|cs_,106|cs__4,106|cs__5,106|e_,106|h_,106|h__4,106|h__5,107|QoL,107|QoL__4,107|QoL__5,107|c_,107|c__4,107|c__5,107|j_,107|j__4,107|j__5,107|ht_,107|ht__4,107|ht__5,107|s_,107|s__4,107|s__5,107|cs_,107|cs__4,107|cs__5,107|e_,107|h_,107|h__4,107|h__5,108|QoL,108|QoL__4,108|QoL__5,108|c_,108|c__4,108|c__5,108|j_,108|j__4,108|j__5,108|ht_,108|ht__4,108|ht__5,108|s_,108|s__4,108|s__5,108|cs_,108|cs__4,108|cs__5,108|e_,108|h_,108|h__4,108|h__5,109|QoL,109|QoL__4,109|QoL__5,109|c_,109|c__4,109|c__5,109|j_,109|j__4,109|j__5,109|ht_,109|ht__4,109|ht__5,109|s_,109|s__4,109|s__5,109|cs_,109|cs__4,109|cs__5,109|e_,109|h_,109|h__4,109|h__5
65000150-011,0.43700740975746455,1,1,0.1267471725947289,2,3,-0.9319538704646617,2,2,-1.1719027661357924,1,1,2.0,2,3,0.0,1,1,1.0,-0.5858831262368103,4,4,1.0729015056757787,1.0,1.0,0.14071325948629737,2.0,3.0,-0.7771738448087653,2.0,2.0,-0.7142857142857142,2.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,-0.5763521947160389,4.0,4.0,-0.3196926931559126,1.0,1.0,-0.21854450979820775,1.0,1.0,-0.9090504539799509,2.0,2.0,-0.6646341463414633,2.0,3.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,-0.5274635830362905,4.0,5.0,1.0421221825051488,1.0,1.0,-0.15182476259928515,1.0,1.0,-0.9028047409442279,2.0,2.0,-0.3220545977011493,4.0,4.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,-0.581193716250189,4.0,4.0,0.782637981510244,1.0,1.0,-0.09158314841188905,1.0,2.0,-0.8584225934322354,2.0,2.0,-0.7054009819967266,2.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,-0.5619552946489049,4.0,5.0
65000150-003,-0.131357304699363,1,1,0.575417710509048,4,5,-1.0408918889716006,1,2,-1.08,1,1,1.0,1,1,0.0,1,1,1.0,-0.5858831262368103,4,4,0.5018928259475763,1.0,1.0,0.570230243150603,4.0,5.0,-0.7776995082012734,2.0,2.0,-0.7142857142857142,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.5763521947160389,4.0,4.0,-0.11362749171937012,1.0,1.0,0.16679412363736462,2.0,3.0,-0.9940888527195576,1.0,2.0,-0.7588691796008868,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.5274635830362905,4.0,5.0,0.10263005657460268,1.0,1.0,0.18555715773102457,3.0,3.0,-0.9899517757108308,1.0,2.0,-0.5117816091954022,3.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.581193716250189,4.0,4.0,0.02114591679109812,1.0,1.0,0.16160468885854906,2.0,3.0,-0.9312039684169096,2.0,2.0,-0.6472995090016366,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.5619552946489049,4.0,5.0
65000150-016,-0.05719281605707101,1,1,0.7333654907147632,4,5,-1.1246751805350241,1,1,-1.08,1,1,1.0,1,1,0.0,1,1,1.0,-0.5858831262368103,4,4,0.5421814038464183,1.0,1.0,0.6802696955730084,4.0,5.0,-0.847450382724837,2.0,2.0,-0.7142857142857142,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.5763521947160389,4.0,4.0,-0.17147571864779526,1.0,1.0,0.30022493561721036,3.0,4.0,-1.1626406189005554,1.0,1.0,-0.7815964523281597,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.5274635830362905,4.0,5.0,0.028434744771010725,1.0,1.0,0.24021019273784247,3.0,3.0,-1.118800122521241,1.0,1.0,-0.5117816091954022,3.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.581193716250189,4.0,4.0,-0.07785286972720921,1.0,1.0,0.28857221633872376,3.0,4.0,-1.11461709092603,1.0,1.0,-0.6898527004909983,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.5619552946489049,4.0,5.0
65000230-010,1.3362002232586672,1,2,0.7075947890407321,4,5,-0.7852261428156779,2,2,-1.2400000000000002,1,1,1.0,1,1,0.0,1,1,2.0,-0.3461684229663867,4,5,2.0409828502070004,2.0,2.0,0.7237969307151061,4.0,5.0,-0.5288784852109543,2.0,3.0,-0.7321428571428571,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,-0.4217927381542941,4.0,5.0,1.4601505382310125,1.0,2.0,0.4068186636311169,4.0,4.0,-0.7966583019416859,2.0,2.0,-0.7815964523281597,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,-0.368413371130259,4.0,5.0,1.6933393921683184,2.0,2.0,0.41536044766511737,4.0,4.0,-0.7770831829646903,2.0,2.0,-0.5464080459770114,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,-0.39852982655509717,4.0,5.0,1.5907370207450158,2.0,2.0,0.4144081105742802,4.0,4.0,-0.7295763804124278,2.0,2.0,-0.7266775777414075,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,-0.3674171316754292,4.0,5.0
65000230-004,0.8697668336844735,1,1,0.6156333882352052,4,5,-1.3596981315843453,1,1,-1.04,1,1,0.0,1,1,1.0,1,1,2.0,-0.3461684229663867,4,5,1.451148858354779,1.0,2.0,0.6423488854207748,4.0,5.0,-1.1622644317688449,1.0,1.0,-0.6071428571428571,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,-0.4217927381542941,4.0,5.0,0.6264111661788734,1.0,1.0,0.2291420571993812,3.0,3.0,-1.2886412449456808,1.0,1.0,-0.9456762749445677,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,-0.368413371130259,4.0,5.0,0.7520440358461673,1.0,1.0,0.28205559304767047,3.0,4.0,-1.2713524203015787,1.0,1.0,-0.8601293103448274,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,-0.39852982655509717,4.0,5.0,1.0803252787620223,1.0,1.0,0.25871229467691825,3.0,4.0,-1.2474128738739454,1.0,1.0,-0.5635570103655209,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,-0.3674171316754292,4.0,5.0
65000230-003,2.215842763384735,2,2,0.7305313536502871,4,5,-0.9801480742759097,1,2,-1.2000000000000002,1,1,1.0116279069767442,2,2,1.0,1,1,2.0,-0.3461684229663867,4,5,2.9897588632311005,3.0,3.0,0.7172094703162755,4.0,5.0,-0.8708572044790541,2.0,2.0,-0.4464285714285714,3.0,4.0,1.0116279069767442,2.0,2.0,1.0,1.0,1.0,2.0,-0.4217927381542941,4.0,5.0,1.9033534213773589,2.0,2.0,0.3651485174308722,3.0,4.0,-1.0878255964232797,1.0,1.0,-1.0171840354767185,1.0,1.0,1.0116279069767442,2.0,2.0,1.0,1.0,1.0,2.0,-0.368413371130259,4.0,5.0,1.7467022453833092,2.0,2.0,0.37075284836764644,3.0,4.0,-1.1770193730611571,1.0,1.0,-1.0601293103448275,1.0,1.0,1.0116279069767442,2.0,2.0,1.0,1.0,1.0,2.0,-0.39852982655509717,4.0,5.0,2.3790896400709225,2.0,3.0,0.4017049004814739,4.0,4.0,-1.167098812580388,1.0,1.0,-0.4997272231314783,3.0,4.0,1.0116279069767442,2.0,2.0,1.0,1.0,1.0,2.0,-0.3674171316754292,4.0,5.0
65000230-002,3.3084493778607835,3,3,0.6604786431763866,4,5,-0.9125939541986064,2,2,-1.0971428571428574,1,1,1.003875968992248,2,2,2.0,2,2,2.0,-0.3461684229663867,4,5,4.1011686210665275,3.0,4.0,0.5791940230831718,4.0,5.0,-0.75653720428317,2.0,2.0,-0.3035714285714286,4.0,4.0,1.003875968992248,2.0,2.0,2.0,2.0,2.0,2.0,-0.4217927381542941,4.0,5.0,2.9751094765420394,3.0,3.0,0.2075991180916768,3.0,3.0,-0.8993903135326278,2.0,2.0,-0.9685619258789993,1.0,1.0,1.003875968992248,2.0,2.0,2.0,2.0,2.0,2.0,-0.368413371130259,4.0,5.0,2.830958577995756,3.0,3.0,0.2278515435815376,3.0,3.0,-0.9159295842134092,2.0,2.0,-1.0863095238095237,1.0,1.0,1.003875968992248,2.0,2.0,2.0,2.0,2.0,2.0,-0.39852982655509717,4.0,5.0,3.642943157709481,3.0,4.0,0.26475598984005055,3.0,4.0,-0.9014015891730534,2.0,2.0,-0.35687008027433553,3.0,4.0,1.003875968992248,2.0,2.0,2.0,2.0,2.0,2.0,-0.3674171316754292,4.0,5.0
65000230-006,1.444099156877168,1,2,0.6065941584350732,4,5,-1.7840785165760142,1,1,-1.04,1,1,1.0077519379844961,2,2,2.0,2,2,1.0,-0.3461684229663867,4,5,1.9390775837843628,2.0,2.0,0.5481943711928237,4.0,5.0,-1.5879331300958062,1.0,1.0,-0.6071428571428571,3.0,3.0,1.0077519379844961,2.0,2.0,2.0,2.0,2.0,1.0,-0.4217927381542941,4.0,5.0,1.0909645759534325,1.0,1.0,0.14648262212232266,2.0,3.0,-1.8190251274355438,1.0,1.0,-0.8758314855875831,1.0,1.0,1.0077519379844961,2.0,2.0,2.0,2.0,2.0,1.0,-0.368413371130259,4.0,5.0,1.1829848825844693,1.0,1.0,0.004326592681612923,2.0,2.0,-1.7428483042851626,1.0,1.0,-0.6877155172413791,2.0,3.0,1.0077519379844961,2.0,2.0,2.0,2.0,2.0,1.0,-0.39852982655509717,4.0,5.0,1.4473182566085163,1.0,2.0,0.06874726973341955,2.0,2.0,-1.648561418997527,1.0,1.0,-0.613202400436443,3.0,3.0,1.0077519379844961,2.0,2.0,2.0,2.0,2.0,1.0,-0.3674171316754292,4.0,5.0
65000230-008,1.755981366149668,2,2,0.7002671563788612,4,5,-0.5219933362550544,2,3,-1.08,1,1,1.003875968992248,2,2,1.0,1,1,1.0,-0.3461684229663867,4,5,2.2651946432733916,2.0,2.0,0.6497527337700069,4.0,5.0,-0.35949846419171244,3.0,4.0,-0.6071428571428571,3.0,3.0,1.003875968992248,2.0,2.0,1.0,1.0,1.0,1.0,-0.4217927381542941,4.0,5.0,1.635848332913405,2.0,2.0,0.3043739735646852,3.0,4.0,-0.5223917861851095,2.0,3.0,-0.7815964523281597,2.0,2.0,1.003875968992248,2.0,2.0,1.0,1.0,1.0,1.0,-0.368413371130259,4.0,5.0,1.8315798789071784,2.0,2.0,0.3144524204506017,3.0,4.0,-0.5453307529460916,2.0,3.0,-0.5428879310344825,3.0,4.0,1.003875968992248,2.0,2.0,1.0,1.0,1.0,1.0,-0.39852982655509717,4.0,5.0,1.8351189655289055,2.0,2.0,0.3564063978557342,3.0,4.0,-0.4878062805547223,3.0,3.0,-0.6699399890889253,2.0,3.0,1.003875968992248,2.0,2.0,1.0,1.0,1.0,1.0,-0.3674171316754292,4.0,5.0
65000230-007,1.8851723463218486,2,2,0.7338975268047262,4,5,-1.466432726508739,1,1,-1.04,1,1,1.003875968992248,2,2,1.0,1,1,2.0,-0.3461684229663867,4,5,2.3858794593121986,2.0,3.0,0.6406362426511328,4.0,5.0,-1.2296971570340312,1.0,1.0,-0.6071428571428571,3.0,3.0,1.003875968992248,2.0,2.0,1.0,1.0,1.0,2.0,-0.4217927381542941,4.0,5.0,1.6261806417331268,2.0,2.0,0.2510925687987374,3.0,3.0,-1.4316605559697282,1.0,1.0,-0.8287139689578713,1.0,2.0,1.003875968992248,2.0,2.0,1.0,1.0,1.0,2.0,-0.368413371130259,4.0,5.0,1.8994400010343182,2.0,2.0,0.2661657738639163,3.0,4.0,-1.3464253635426107,1.0,1.0,-0.6256465517241379,2.0,3.0,1.003875968992248,2.0,2.0,1.0,1.0,1.0,2.0,-0.39852982655509717,4.0,5.0,2.010874144433953,2.0,2.0,0.3459844973608773,3.0,4.0,-1.352638475568348,1.0,1.0,-0.6189307146753955,3.0,3.0,1.003875968992248,2.0,2.0,1.0,1.0,1.0,2.0,-0.3674171316754292,4.0,5.0
65000230-009,3.015173927381406,3,3,0.6920178241076903,4,5,-0.858427411744394,2,2,-1.48,1,1,2.007751937984496,3,4,2.0,2,2,1.0,-0.3461684229663867,4,5,3.8100303900955312,3.0,4.0,0.7213534399361338,4.0,5.0,-0.5151393925279473,2.0,3.0,-0.9821428571428571,1.0,1.0,2.007751937984496,3.0,4.0,2.0,2.0,2.0,1.0,-0.4217927381542941,4.0,5.0,3.2756757699833625,3.0,3.0,0.3261984937072391,3.0,4.0,-0.8822116231723485,2.0,2.0,-0.8076496674057649,1.0,2.0,2.007751937984496,3.0,4.0,2.0,2.0,2.0,1.0,-0.368413371130259,4.0,5.0,3.5757855382923713,3.0,4.0,0.4053350695242642,4.0,4.0,-0.9475360104773838,2.0,2.0,-0.49123563218390787,3.0,4.0,2.007751937984496,3.0,4.0,2.0,2.0,2.0,1.0,-0.39852982655509717,4.0,5.0,3.2488685897625036,3.0,3.0,0.4464832331199847,4.0,5.0,-0.8843215173152117,2.0,2.0,-0.9536279323513366,1.0,1.0,2.007751937984496,3.0,4.0,2.0,2.0,2.0,1.0,-0.3674171316754292,4.0,5.0
65000230-005,2.78904033851822,3,3,0.7035618006920944,4,5,-0.5322290081997352,2,3,-1.04,1,1,1.003875968992248,2,2,1.0,1,1,2.0,-0.3461684229663867,4,5,3.424116090835788,3.0,4.0,0.7267865603287429,4.0,5.0,-0.2776108431880519,3.0,4.0,-0.6071428571428571,3.0,3.0,1.003875968992248,2.0,2.0,1.0,1.0,1.0,2.0,-0.4217927381542941,4.0,5.0,2.680993810262633,2.0,3.0,0.3871190795134413,4.0,4.0,-0.46575638152521454,3.0,3.0,-0.8758314855875831,1.0,1.0,1.003875968992248,2.0,2.0,1.0,1.0,1.0,2.0,-0.368413371130259,4.0,5.0,2.757258336523347,3.0,3.0,0.4299517906742203,4.0,4.0,-0.5696344241742313,2.0,3.0,-0.708405172413793,2.0,2.0,1.003875968992248,2.0,2.0,1.0,1.0,1.0,2.0,-0.39852982655509717,4.0,5.0,2.8394893045099043,3.0,3.0,0.3302087854241478,3.0,4.0,-0.5437085964634683,2.0,3.0,-0.5834697217675939,3.0,3.0,1.003875968992248,2.0,2.0,1.0,1.0,1.0,2.0,-0.3674171316754292,4.0,5.0
65000230-001,3.4807075351809136,3,4,0.4420986026296666,4,5,-1.6497076943162536,1,1,-0.9771428571428573,1,1,1.0116279069767442,2,2,3.0,3,3,2.0,-0.3461684229663867,4,5,4.017848858844787,3.0,4.0,0.45050242606007773,4.0,5.0,-1.4510601646091699,1.0,1.0,-0.5714285714285714,3.0,3.0,1.0116279069767442,2.0,2.0,3.0,3.0,3.0,2.0,-0.4217927381542941,4.0,5.0,3.3175070052083147,3.0,4.0,-0.003834034872329223,2.0,2.0,-1.6116264257626731,1.0,1.0,-0.7102470700031676,2.0,2.0,1.0116279069767442,2.0,2.0,3.0,3.0,3.0,2.0,-0.368413371130259,4.0,5.0,3.380054564119756,3.0,4.0,-0.05328254813677663,2.0,2.0,-1.6315261569992676,1.0,1.0,-0.5482348111658456,3.0,3.0,1.0116279069767442,2.0,2.0,3.0,3.0,3.0,2.0,-0.39852982655509717,4.0,5.0,3.381742134887191,3.0,4.0,-0.11753943224982938,1.0,2.0,-1.6404868420198,1.0,1.0,-0.5044423661444938,3.0,4.0,1.0116279069767442,2.0,2.0,3.0,3.0,3.0,2.0,-0.3674171316754292,4.0,5.0
65000130-017,-3.7074543512275597,1,1,0.21038988753937665,3,3,-2.1775763540979396,1,1,-1.0633580398340563,1,1,0.0,1,1,0.0,1,1,0.0,-0.6769098448349403,3,4,-3.2079779185016943,1.0,1.0,0.1641905712378332,2.0,3.0,-1.8864029221921859,1.0,1.0,-0.8027131413312989,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.6830524262160417,3.0,4.0,-4.036312689702001,1.0,1.0,-0.3787683281253282,1.0,1.0,-2.1862840873689664,1.0,1.0,-0.8125749336143682,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.6586853405933368,3.0,4.0,-3.5448273507032724,1.0,1.0,-0.3525582875770775,1.0,1.0,-2.1378192233149993,1.0,1.0,-0.3342273414360911,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.7202224983751035,3.0,4.0,-3.8371502617301916,1.0,1.0,-0.37744795643411927,1.0,1.0,-2.0137502808837358,1.0,1.0,-0.7487410018231255,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.6972110225892116,3.0,4.0
65000130-041,5.780299121672752,4,5,0.33381492217061043,3,4,-0.4861962103694514,3,3,-0.39428571428571435,3,4,2.003875968992248,3,4,4.0,3,4,1.0,-0.6769098448349403,3,4,6.12314458776823,4.0,5.0,0.30245726575302184,3.0,4.0,-0.1429933636181413,4.0,4.0,-0.3571428571428571,3.0,4.0,2.003875968992248,3.0,4.0,4.0,3.0,4.0,1.0,-0.6830524262160417,3.0,4.0,5.167291618673126,4.0,5.0,-0.09232654841304026,1.0,2.0,-0.45388098206029065,3.0,3.0,-0.631691479252455,2.0,3.0,2.003875968992248,3.0,4.0,4.0,3.0,4.0,1.0,-0.6586853405933368,3.0,4.0,5.776983395591362,4.0,5.0,-0.03994258744566717,2.0,2.0,-0.4796687847886545,3.0,3.0,0.012941297208538594,4.0,5.0,2.003875968992248,3.0,4.0,4.0,3.0,4.0,1.0,-0.7202224983751035,3.0,4.0,5.362813906511239,4.0,5.0,-0.02641331859261961,2.0,2.0,-0.48165718977396593,3.0,3.0,-0.43578053152521246,3.0,4.0,2.003875968992248,3.0,4.0,4.0,3.0,4.0,1.0,-0.6972110225892116,3.0,4.0
65000130-004,2.3573555604690553,2,3,0.5367610708808117,4,5,-1.7692287774262068,1,1,-0.7371428571428575,2,2,2.003875968992248,3,4,2.0,2,2,1.0,-0.6769098448349403,3,4,2.8090687319839924,3.0,3.0,0.5031760325768393,4.0,5.0,-1.4792165576547676,1.0,1.0,-0.5357142857142857,3.0,4.0,2.003875968992248,3.0,4.0,2.0,2.0,2.0,1.0,-0.6830524262160417,3.0,4.0,1.9216301563106188,2.0,2.0,0.12092676487343516,2.0,3.0,-1.7649497013266304,1.0,1.0,-0.7795375356350966,2.0,2.0,2.003875968992248,3.0,4.0,2.0,2.0,2.0,1.0,-0.6586853405933368,3.0,4.0,2.422114450942495,2.0,3.0,0.07182673573650122,2.0,2.0,-1.772056231601627,1.0,1.0,-0.1613095238095238,4.0,5.0,2.003875968992248,3.0,4.0,2.0,2.0,2.0,1.0,-0.7202224983751035,3.0,4.0,2.129052446296778,2.0,2.0,0.09121821986983236,2.0,3.0,-1.6945574754900805,1.0,1.0,-0.5742732444860105,3.0,3.0,2.003875968992248,3.0,4.0,2.0,2.0,2.0,1.0,-0.6972110225892116,3.0,4.0
65000130-037,4.001653316642056,3,4,0.3548310081411988,3,4,-0.9391249895213445,2,2,-0.7371428571428575,2,2,2.0,2,3,3.0,3,3,1.0,-0.6769098448349403,3,4,4.369734491153851,4.0,4.0,0.28948380387368466,3.0,4.0,-0.7366968865037924,2.0,2.0,-0.5,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,-0.6830524262160417,3.0,4.0,3.495789067216441,3.0,4.0,-0.044621332524100235,2.0,2.0,-0.9321206042971008,2.0,2.0,-0.8687836553690214,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,-0.6586853405933368,3.0,4.0,4.09427713223612,3.0,4.0,-0.10541665368942828,1.0,2.0,-0.9120213183266063,2.0,2.0,-0.1680623973727422,4.0,5.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,-0.7202224983751035,3.0,4.0,3.709905638396126,3.0,4.0,-0.08818953161555629,1.0,2.0,-0.8990512230331171,2.0,2.0,-0.6056425843659887,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,-0.6972110225892116,3.0,4.0
65000130-003,5.02722598978879,4,5,0.532411798672857,4,5,-1.4378662187556601,1,1,-0.39428571428571435,3,4,2.003875968992248,3,4,4.0,3,4,1.0,-0.6769098448349403,3,4,4.357701157184222,4.0,4.0,0.43946047604860616,4.0,5.0,-1.0454400044977337,1.0,2.0,-0.3571428571428571,3.0,4.0,2.003875968992248,3.0,4.0,4.0,3.0,4.0,0.0,-0.6830524262160417,3.0,4.0,4.500246935087922,4.0,4.0,0.1362085495324552,2.0,3.0,-1.3283964620388824,1.0,1.0,-0.6527557808045613,2.0,3.0,2.003875968992248,3.0,4.0,4.0,3.0,4.0,1.0,-0.6586853405933368,3.0,4.0,5.296489758913561,4.0,5.0,0.25298751556936133,3.0,3.0,-1.267029306090679,1.0,1.0,0.026878078817733964,4.0,5.0,2.003875968992248,3.0,4.0,4.0,3.0,4.0,1.0,-0.7202224983751035,3.0,4.0,4.883137974347277,4.0,5.0,0.21218301435139064,3.0,3.0,-1.1942011406429849,1.0,1.0,-0.4415088457641648,3.0,4.0,2.003875968992248,3.0,4.0,4.0,3.0,4.0,1.0,-0.6972110225892116,3.0,4.0
65000130-033,4.536237349119632,4,4,0.31717985276064087,3,4,-1.5097469445203537,1,1,-0.5942857142857146,3,3,2.0,2,3,4.0,3,4,1.0,-0.6769098448349403,3,4,5.037083150086863,4.0,5.0,0.3643214981685688,3.0,4.0,-1.2513287790085206,1.0,1.0,-0.3928571428571428,3.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,1.0,-0.6830524262160417,3.0,4.0,4.156776840692171,3.0,4.0,0.022948881767491935,2.0,2.0,-1.481560187970106,1.0,1.0,-0.7259265125118785,2.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,1.0,-0.6586853405933368,3.0,4.0,4.6778284276857915,4.0,4.0,-0.10729127060254132,1.0,2.0,-1.4694525488209644,1.0,1.0,-0.025205254515599296,4.0,5.0,2.0,2.0,3.0,4.0,3.0,4.0,1.0,-0.7202224983751035,3.0,4.0,4.362340257809038,4.0,4.0,-0.0550911074423443,2.0,2.0,-1.415479972069,1.0,1.0,-0.469877640090406,3.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,1.0,-0.6972110225892116,3.0,4.0
65000130-002,4.683716762003211,4,4,0.27883547948080845,3,4,-0.38106601549979935,3,3,-0.5371428571428573,3,4,2.0,2,3,3.0,3,3,1.0,-0.6769098448349403,3,4,4.910584906852686,4.0,5.0,0.24320450373788136,3.0,3.0,-0.14956717066915254,3.0,4.0,-0.5,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,-0.6830524262160417,3.0,4.0,4.047643564068045,3.0,4.0,-0.054801617347929404,2.0,2.0,-0.3700858226216679,3.0,3.0,-0.8687836553690214,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,-0.6586853405933368,3.0,4.0,4.627486442138064,4.0,4.0,-0.12558490970939784,1.0,2.0,-0.35864375240469193,3.0,4.0,-0.1680623973727422,4.0,5.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,-0.7202224983751035,3.0,4.0,4.294169399572922,3.0,4.0,-0.053764324056662705,2.0,2.0,-0.3492126694152144,3.0,4.0,-0.6056425843659887,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,-0.6972110225892116,3.0,4.0
65000130-001,3.0332019045203187,3,3,0.14136583136059988,2,3,-1.7018631628469794,1,1,-0.7371428571428575,2,2,2.007751937984496,3,4,3.0,3,3,1.0,-0.6769098448349403,3,4,3.4709132006682197,3.0,4.0,0.1325199646226909,2.0,3.0,-1.4505919900086395,1.0,1.0,-0.5357142857142857,3.0,4.0,2.007751937984496,3.0,4.0,3.0,3.0,3.0,1.0,-0.6830524262160417,3.0,4.0,2.4428957461899157,2.0,3.0,-0.2852615963398365,1.0,1.0,-1.703345111687508,1.0,1.0,-0.9175641431738994,1.0,1.0,2.007751937984496,3.0,4.0,3.0,3.0,3.0,1.0,-0.6586853405933368,3.0,4.0,3.050965559507615,3.0,3.0,-0.3434783782033204,1.0,1.0,-1.693773104525714,1.0,1.0,-0.1993123973727422,4.0,5.0,2.007751937984496,3.0,4.0,3.0,3.0,3.0,1.0,-0.7202224983751035,3.0,4.0,2.734040771289875,2.0,3.0,-0.3262488801972964,1.0,1.0,-1.6162398852158832,1.0,1.0,-0.6340113786922298,2.0,3.0,2.007751937984496,3.0,4.0,3.0,3.0,3.0,1.0,-0.6972110225892116,3.0,4.0
65000130-010,6.039113148171264,4,5,0.3350004002833076,3,4,-1.2246916929913882,1,1,-0.39428571428571435,3,4,2.0,2,3,5.0,4,5,1.0,-0.6769098448349403,3,4,6.093028127288737,4.0,5.0,0.2542502037281906,3.0,3.0,-1.1210267930805546,1.0,1.0,-0.3571428571428571,3.0,4.0,2.0,2.0,3.0,5.0,4.0,5.0,1.0,-0.6830524262160417,3.0,4.0,5.419230374264569,4.0,5.0,-0.1032606194542566,1.0,2.0,-1.1644049137081094,1.0,1.0,-0.6544187519797277,2.0,3.0,2.0,2.0,3.0,5.0,4.0,5.0,1.0,-0.6586853405933368,3.0,4.0,5.857969051071788,4.0,5.0,-0.28242040043597744,1.0,1.0,-1.1523293473256695,1.0,1.0,0.012941297208538594,4.0,5.0,2.0,2.0,3.0,5.0,4.0,5.0,1.0,-0.7202224983751035,3.0,4.0,5.447954159250446,4.0,5.0,-0.32876636462053066,1.0,1.0,-1.0902879220145996,1.0,1.0,-0.43578053152521246,3.0,4.0,2.0,2.0,3.0,5.0,4.0,5.0,1.0,-0.6972110225892116,3.0,4.0
65000130-020,3.8477885274225065,3,4,0.6409048971861845,4,5,-1.2362065249287375,1,1,-0.8800000000000003,1,1,2.0,2,3,3.0,3,3,1.0,-0.6769098448349403,3,4,4.08420449037851,3.0,4.0,0.5501356103372473,4.0,5.0,-1.104307265171267,1.0,1.0,-0.6785714285714285,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,-0.6830524262160417,3.0,4.0,3.3960876376623927,3.0,4.0,0.24809829124660332,3.0,3.0,-1.2221501466937559,1.0,1.0,-0.9711751662971175,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,-0.6586853405933368,3.0,4.0,3.950100317510191,3.0,4.0,0.22177529984292105,3.0,3.0,-1.21603581729096,1.0,1.0,-0.3354166666666666,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,-0.7202224983751035,3.0,4.0,3.5271643163036153,3.0,4.0,0.15322962643346036,2.0,3.0,-1.1634423944691656,1.0,1.0,-0.7654118930714675,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,-0.6972110225892116,3.0,4.0
