COUNTYNAME,TOWNNAME,VILLNAME,fire,police,primary,secondary,gym,area,ID,名稱
新北市,瑞芳區,柑坪里,"1","1","1","1",,"1549013",,瑞芳礦工醫院
新北市,瑞芳區,龍鎮里,"1","1","1","1",,"264424",,瑞芳礦工醫院
新北市,瑞芳區,龍安里,"1","1","1",,,"197352",,瑞芳礦工醫院
新北市,瑞芳區,傑魚里,"1","1","1",,,"6904022",,瑞芳礦工醫院
新北市,瑞芳區,龍山里,"1","1","1",,,"1659624",,瑞芳礦工醫院
新北市,新莊區,福營里,"1","1","1","1",,"677563",16|12,天主教輔仁大學附設醫院
新北市,新莊區,福營里,"1","1","1","1",,"677563",16|13,天主教輔仁大學附設醫院
新北市,新莊區,營盤里,"1","1","1","1",,"1326149",16|13,天主教輔仁大學附設醫院
新北市,新莊區,福營里,"1","1","1","1",,"677563",16|13|12,天主教輔仁大學附設醫院
新北市,新莊區,福營里,"1","1","1","1",,"677563",30|12,天主教輔仁大學附設醫院
新北市,新莊區,營盤里,"1","1","1","1",,"1326149",30|13,天主教輔仁大學附設醫院
新北市,泰山區,義仁里,,"1","1","1","1","1477522",30|13,天主教輔仁大學附設醫院
新北市,新莊區,福營里,"1","1","1","1",,"677563",30|16,天主教輔仁大學附設醫院
新北市,新莊區,營盤里,"1","1","1","1",,"1326149",30|16,天主教輔仁大學附設醫院
新北市,新莊區,福營里,"1","1","1","1",,"677563",30|16|12,天主教輔仁大學附設醫院
新北市,新莊區,福營里,"1","1","1","1",,"677563",30|16|13,天主教輔仁大學附設醫院
新北市,新莊區,營盤里,"1","1","1","1",,"1326149",30|16|13,天主教輔仁大學附設醫院
新北市,泰山區,貴和里,"1","1",,"1",,"796058",,天主教輔仁大學附設醫院
新北市,泰山區,貴賢里,"1","1","1",,,"349746",,天主教輔仁大學附設醫院
新北市,泰山區,新明里,,"1","1",,,"122678",,天主教輔仁大學附設醫院
新北市,泰山區,貴子里,"1","1","1",,,"1238791",,天主教輔仁大學附設醫院
新北市,泰山區,泰友里,,"1","1","1",,"332837",,天主教輔仁大學附設醫院
新北市,泰山區,明志里,,"1","1",,,"548972",,天主教輔仁大學附設醫院
新北市,泰山區,義學里,,"1","1","1","1","401427",,天主教輔仁大學附設醫院
新北市,林口區,麗林里,"1","1","1","1",,"291488",,長庚醫療財團法人林口長庚紀念醫院
新北市,林口區,麗園里,"1","1","1","1",,"446930",,長庚醫療財團法人林口長庚紀念醫院
新北市,林口區,仁愛里,"1","1","1","1",,"305814",,長庚醫療財團法人林口長庚紀念醫院
新北市,林口區,南勢里,"1","1","1","1",,"3997500",,長庚醫療財團法人林口長庚紀念醫院
新北市,坪林區,大林里,,"1","1","1",,"36178166",,新北市坪林區衛生所
新北市,坪林區,水德里,,"1","1","1",,"10278074",,新北市坪林區衛生所
新北市,坪林區,坪林里,,"1","1","1",,"3142680",,新北市坪林區衛生所
新北市,三芝區,興華里,,,"1",,,"6376696",34|33,新北市私立台安醫院
新北市,三芝區,店子里,,,"1",,,"6258128",34|33,新北市私立台安醫院
新北市,淡水區,忠山里,,,,,,"3349517",,新北市私立台安醫院
新北市,淡水區,蕃薯里,,,,,,"4051747",,新北市私立台安醫院
新北市,淡水區,中和里,,,,,,"2623987",,新北市私立台安醫院
新北市,三芝區,興華里,,,"1",,,"6376696",34|33,台安醫院
新北市,三芝區,店子里,,,"1",,,"6258128",34|33,台安醫院
新北市,淡水區,水源里,,"1","1",,,"8870384",,台安醫院
新北市,三芝區,福德里,"1","1",,,,"3011751",,新北市三芝區衛生所
新北市,三芝區,錫板里,"1","1",,,,"5188906",,新北市三芝區衛生所
新北市,三芝區,埔頭里,"1","1","1","1",,"1000192",,新北市三芝區衛生所
新北市,三芝區,埔坪里,"1","1","1","1",,"3642273",,新北市三芝區衛生所
新北市,三芝區,茂長里,"1","1",,,,"3301764",,新北市三芝區衛生所
新北市,三芝區,古庄里,"1","1","1",,,"2981177",,新北市三芝區衛生所
新北市,三芝區,新庄里,"1","1","1","1",,"3817769",,新北市三芝區衛生所
新北市,石門區,山溪里,"1","1","1",,,"10289051",,石門區衛生所
新北市,石門區,石門里,"1","1","1","1",,"4698691",,石門區衛生所
新北市,石門區,,"1","1","1","1",,"5304",,石門區衛生所
新北市,石門區,尖鹿里,"1","1","1","1",,"4809380",,石門區衛生所
新北市,平溪區,東勢里,"1","1",,,,"19161631",,平溪區衛生所
新北市,平溪區,白石里,"1","1","1","1",,"1242660",,平溪區衛生所
新北市,平溪區,石底里,"1","1","1","1",,"3349839",,平溪區衛生所
新北市,平溪區,菁桐里,"1",,"1","1",,"1018833",,平溪區衛生所
新北市,平溪區,平溪里,"1","1","1","1",,"2780206",,平溪區衛生所
新北市,平溪區,嶺腳里,"1","1","1",,,"5239056",,平溪區衛生所
新北市,雙溪區,共和里,"1","1","1","1",,"4151502",,雙溪區衛生所
新北市,雙溪區,雙溪里,"1","1","1","1",,"79131",,雙溪區衛生所
新北市,雙溪區,魚行里,"1","1","1",,,"12063202",,雙溪區衛生所
新北市,雙溪區,新基里,"1","1","1","1",,"2615223",,雙溪區衛生所
新北市,雙溪區,平林里,"1","1","1","1",,"5324431",,雙溪區衛生所
新北市,雙溪區,三港里,,,,,,"5013320",,雙溪區衛生所
新北市,雙溪區,牡丹里,"1","1","1","1",,"9999453",,雙溪區衛生所
新北市,貢寮區,仁里里,,"1","1",,,"3746030",,新北市貢寮區衛生所
新北市,貢寮區,,,"1","1",,,"152738",,新北市貢寮區衛生所
新北市,貢寮區,真理里,,"1","1",,,"3074003",,新北市貢寮區衛生所
新北市,貢寮區,美豐里,,"1",,"1",,"12031668",,新北市貢寮區衛生所
新北市,萬里區,磺潭里,"1","1",,,,"9030705",42|40,國立台灣大學醫學院附設醫院金山分院
新北市,金山區,五湖里,"1","1","1",,,"5398784",42|40,國立台灣大學醫學院附設醫院金山分院
新北市,金山區,和平里,"1","1","1","1",,"101195",42|40,國立台灣大學醫學院附設醫院金山分院
新北市,金山區,大同里,"1","1","1","1",,"103818",42|40,國立台灣大學醫學院附設醫院金山分院
新北市,金山區,金美里,"1","1","1","1",,"448477",42|40,國立台灣大學醫學院附設醫院金山分院
新北市,金山區,美田里,"1","1","1","1",,"601020",42|40,國立台灣大學醫學院附設醫院金山分院
新北市,金山區,磺港里,"1","1","1","1",,"992794",42|40,國立台灣大學醫學院附設醫院金山分院
新北市,金山區,清泉里,"1","1",,,,"1600075",42|40,國立台灣大學醫學院附設醫院金山分院
新北市,金山區,六股里,"1","1","1",,,"2291102",,國立台灣大學醫學院附設醫院金山分院
新北市,金山區,三界里,"1",,,,,"2736926",,國立台灣大學醫學院附設醫院金山分院
新北市,萬里區,磺潭里,"1","1",,,,"9030705",42|40,金山醫院健檢中心
新北市,金山區,五湖里,"1","1","1",,,"5398784",42|40,金山醫院健檢中心
新北市,金山區,和平里,"1","1","1","1",,"101195",42|40,金山醫院健檢中心
新北市,金山區,金美里,"1","1","1","1",,"448477",42|40,金山醫院健檢中心
新北市,金山區,美田里,"1","1","1","1",,"601020",42|40,金山醫院健檢中心
新北市,金山區,磺港里,"1","1","1","1",,"992794",42|40,金山醫院健檢中心
新北市,金山區,清泉里,"1","1",,,,"1600075",42|40,金山醫院健檢中心
新北市,金山區,六股里,"1","1","1",,,"2291102",,金山醫院健檢中心
新北市,金山區,三界里,"1",,,,,"2736926",,金山醫院健檢中心
新北市,萬里區,磺潭里,"1","1",,,,"9030705",42|40,國立台灣大學醫學院附設醫院金山分院
新北市,金山區,五湖里,"1","1","1",,,"5398784",42|40,國立台灣大學醫學院附設醫院金山分院
新北市,金山區,和平里,"1","1","1","1",,"101195",42|40,國立台灣大學醫學院附設醫院金山分院
新北市,金山區,大同里,"1","1","1","1",,"103818",42|40,國立台灣大學醫學院附設醫院金山分院
新北市,金山區,金美里,"1","1","1","1",,"448477",42|40,國立台灣大學醫學院附設醫院金山分院
新北市,金山區,美田里,"1","1","1","1",,"601020",42|40,國立台灣大學醫學院附設醫院金山分院
新北市,金山區,磺港里,"1","1","1","1",,"992794",42|40,國立台灣大學醫學院附設醫院金山分院
新北市,金山區,清泉里,"1","1",,,,"1600075",42|40,國立台灣大學醫學院附設醫院金山分院
新北市,金山區,六股里,"1","1","1",,,"2291102",,國立台灣大學醫學院附設醫院金山分院
新北市,金山區,三界里,"1",,,,,"2736926",,國立台灣大學醫學院附設醫院金山分院
新北市,烏來區,烏來里,,"1","1","1",,"12576949",44|43,耕莘醫院(烏來復健所)
新北市,烏來區,忠治里,,"1","1",,,"19143347",44|43,耕莘醫院(烏來復健所)
新北市,烏來區,烏來里,,"1","1","1",,"12576949",44|43,新北市烏來區衛生所
新北市,烏來區,忠治里,,"1","1",,,"19143347",44|43,新北市烏來區衛生所
臺北市,松山區,東勢里,"1","1","1","1","1","90284",46|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,東光里,"1","1","1","1",,"187425",46|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,美仁里,"1","1","1","1","1","220408",46|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,精忠里,"1","1","1","1",,"2280442",46|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,中正里,"1","1","1","1","1","352060",46|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,中華里,"1","1","1","1","1","197638",46|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,龍田里,"1","1","1","1",,"227423",46|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,松基里,"1","1","1","1",,"171246",46|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,東昌里,,"1","1","1",,"52524",46|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,介壽里,"1","1","1","1",,"141221",46|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,民有里,"1","1","1","1",,"269599",46|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,東榮里,,"1","1","1",,"259379",46|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",50|46,國防醫學院三軍總醫院松山分院
臺北市,松山區,中正里,"1","1","1","1","1","352060",50|46,國防醫學院三軍總醫院松山分院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",51|50|46,國防醫學院三軍總醫院松山分院
臺北市,松山區,東光里,"1","1","1","1",,"187425",55|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,新聚里,"1","1","1","1",,"149765",55|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,吉祥里,"1","1","1","1",,"216800",55|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,復勢里,"1","1","1","1","1","130265",55|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,復源里,"1","1","1","1","1","52206",55|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,復建里,"1","1","1","1","1","86288",55|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,復盛里,"1","1","1","1",,"155311",55|45,國防醫學院三軍總醫院松山分院
臺北市,信義區,新仁里,"1","1","1","1",,"591682",55|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,美仁里,"1","1","1","1","1","220408",55|46,國防醫學院三軍總醫院松山分院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",55|46,國防醫學院三軍總醫院松山分院
臺北市,松山區,中正里,"1","1","1","1","1","352060",55|46,國防醫學院三軍總醫院松山分院
臺北市,松山區,東勢里,"1","1","1","1","1","90284",55|46|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,東光里,"1","1","1","1",,"187425",55|46|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,吉祥里,"1","1","1","1",,"216800",55|46|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,復勢里,"1","1","1","1","1","130265",55|46|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,美仁里,"1","1","1","1","1","220408",55|46|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",55|46|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,吉仁里,"1","1","1","1","1","61161",55|46|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,復源里,"1","1","1","1","1","52206",55|46|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,復建里,"1","1","1","1","1","86288",55|46|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,中華里,"1","1","1","1","1","197638",55|46|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",55|50|46,國防醫學院三軍總醫院松山分院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",55|50|46|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",55|51|50|46,國防醫學院三軍總醫院松山分院
臺北市,大安區,華聲里,"1","1","1",,,"137817",55|52,國防醫學院三軍總醫院松山分院
臺北市,信義區,新仁里,"1","1","1","1",,"591682",55|52,國防醫學院三軍總醫院松山分院
臺北市,大安區,華聲里,"1","1","1",,,"137817",55|52|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,吉仁里,"1","1","1","1","1","61161",55|52|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,復源里,"1","1","1","1","1","52206",55|52|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,復建里,"1","1","1","1","1","86288",55|52|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,復盛里,"1","1","1","1",,"155311",55|52|45,國防醫學院三軍總醫院松山分院
臺北市,信義區,新仁里,"1","1","1","1",,"591682",55|52|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",55|52|46|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,吉仁里,"1","1","1","1","1","61161",55|52|46|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,復源里,"1","1","1","1","1","52206",55|52|46|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",55|52|50|46,國防醫學院三軍總醫院松山分院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",55|52|50|46|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,吉仁里,"1","1","1","1","1","61161",55|52|50|46|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",59|53|51|50|46,國防醫學院三軍總醫院松山分院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",59|55|53|50|46,國防醫學院三軍總醫院松山分院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",59|55|53|51|50,國防醫學院三軍總醫院松山分院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",59|55|53|51|50|46,國防醫學院三軍總醫院松山分院
臺北市,大安區,華聲里,"1","1","1",,,"137817",59|55|53|52,國防醫學院三軍總醫院松山分院
臺北市,松山區,吉仁里,"1","1","1","1","1","61161",59|55|53|52,國防醫學院三軍總醫院松山分院
臺北市,松山區,復源里,"1","1","1","1","1","52206",59|55|53|52,國防醫學院三軍總醫院松山分院
臺北市,信義區,新仁里,"1","1","1","1",,"591682",59|55|53|52,國防醫學院三軍總醫院松山分院
臺北市,大安區,華聲里,"1","1","1",,,"137817",59|55|53|52|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,吉仁里,"1","1","1","1","1","61161",59|55|53|52|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,復源里,"1","1","1","1","1","52206",59|55|53|52|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,復建里,"1","1","1","1","1","86288",59|55|53|52|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,吉仁里,"1","1","1","1","1","61161",59|55|53|52|46|45,國防醫學院三軍總醫院松山分院
臺北市,大安區,華聲里,"1","1","1",,,"137817",59|55|53|52|50,國防醫學院三軍總醫院松山分院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",59|55|53|52|50,國防醫學院三軍總醫院松山分院
臺北市,松山區,吉仁里,"1","1","1","1","1","61161",59|55|53|52|50,國防醫學院三軍總醫院松山分院
臺北市,松山區,復源里,"1","1","1","1","1","52206",59|55|53|52|50,國防醫學院三軍總醫院松山分院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",59|55|53|52|50|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,吉仁里,"1","1","1","1","1","61161",59|55|53|52|50|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",59|55|53|52|50|46,國防醫學院三軍總醫院松山分院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",59|55|53|52|50|46|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,吉仁里,"1","1","1","1","1","61161",59|55|53|52|50|46|45,國防醫學院三軍總醫院松山分院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",59|55|53|52|51|50,國防醫學院三軍總醫院松山分院
臺北市,松山區,敦化里,"1","1","1","1","1","136649",59|55|53|52|51|50|46,國防醫學院三軍總醫院松山分院
臺北市,松山區,安平里,"1","1","1","1",,"210230",,國防醫學院三軍總醫院松山分院
臺北市,松山區,自強里,"1","1","1","1",,"156125",,國防醫學院三軍總醫院松山分院
臺北市,松山區,鵬程里,"1","1","1","1",,"129653",,國防醫學院三軍總醫院松山分院
臺北市,松山區,富泰里,"1","1","1","1",,"57085",,國防醫學院三軍總醫院松山分院
臺北市,松山區,三民里,"1","1","1","1",,"134559",,國防醫學院三軍總醫院松山分院
臺北市,松山區,富錦里,,"1","1","1",,"99825",,國防醫學院三軍總醫院松山分院
臺北市,松山區,新東里,"1","1","1","1",,"339648",,國防醫學院三軍總醫院松山分院
臺北市,松山區,東勢里,"1","1","1","1","1","90284",46|45,長庚醫療財團法人台北長庚紀念醫院
臺北市,松山區,東光里,"1","1","1","1",,"187425",46|45,長庚醫療財團法人台北長庚紀念醫院
臺北市,松山區,美仁里,"1","1","1","1","1","220408",46|45,長庚醫療財團法人台北長庚紀念醫院
臺北市,松山區,精忠里,"1","1","1","1",,"2280442",46|45,長庚醫療財團法人台北長庚紀念醫院
